x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
0.0176515 -1.0774 0.144913 0.00975101 -0.49891 -1.0464 0 0 0
0.034792 -0.978665 -0.122512 0.0701958 -0.409367 1.24374 0 0 0
0.030951 -1.07371 0.178816 -0.10006 1.48251 -0.281277 0 0 0
-0.0921875 -1.07426 -0.277656 0.174267 -0.570992 1.15423 0 0 0
0.0552677 -1.04011 0.0552845 0.195474 -0.400064 1.89271 0 0 0
-0.0597601 -1.13898 -0.140571 -0.217059 -1.60749 1.40632 0 0 0
-0.334898 -1.18075 -0.199235 0.0522797 0.610804 -0.154073 0 0 0
-0.438009 -1.13166 0.345459 0.244079 0.559607 0.0212584 0 0 0
0.0471051 -1.0139 0.397559 0.229166 0.797053 0.419227 0 0 0
0.485496 -1.04477 0.476871 0.0394558 -0.0241786 -0.541632 0 0 0
0.395488 -1.14319 -0.466529 -0.102657 -0.906359 0.925343 0 0 0
-0.188585 -0.955329 -0.560791 0.284855 0.184277 -0.159591 0 0 0
-0.518323 -0.618043 -0.102982 0.543557 1.73555 -0.559499 0 0 0
-0.321656 -0.258327 -0.0212833 -0.175795 -0.817767 -0.107354 0 0 0
0.0431833 -0.222779 0.354471 -0.290662 0.588401 2.24025 0 0 0
-0.0146981 -0.397935 0.121463 -0.471697 0.239932 -0.335578 0 0 0
0.175747 -0.699805 0.585185 -0.176029 -1.43568 1.27792 0 0 0
0.364474 -1.22488 0.103737 -0.755679 0.960716 -3.43975 0 0 0
0.284251 -1.33658 -0.190125 0.71294 -0.349567 0.253637 0 0 0
0.010974 -0.594002 -0.136847 0.214881 -0.701717 -0.614498 0 0 0
-0.23365 -0.390003 -0.217546 -0.0783029 0.238582 1.58474 0 0 0
-0.550678 -0.839727 -0.284733 -0.367222 -0.903971 0.425448 0 0 0
-0.699874 -0.88274 0.197068 0.0919177 1.3783 -1.08496 0 0 0
-0.23076 -0.77032 0.502188 0.209107 0.721325 -1.36778 0 0 0
0.196741 -0.502333 0.487195 0.105556 -1.61139 0.383811 0 0 0
0.37416 -0.522535 0.0274582 -0.199892 -0.276965 0.346636 0 0 0
0.151596 -0.731342 -0.160014 -0.496482 0.297586 1.82889 0 0 0
0.277815 -1.14853 0.222715 0.00646622 0.0351832 0.209353 0 0 0
-0.00863031 -0.854232 -0.53681 0.148061 -0.880272 1.31043 0 0 0
-0.485079 -0.78312 -0.133887 0.206928 0.172142 -1.04927 0 0 0
-0.227702 -0.738281 0.479244 -0.0210767 -1.14028 0.213177 0 0 0
0.260633 -0.40461 0.276234 0.53732 0.108116 0.53299 0 0 0
0.506567 -0.552181 -0.194759 -0.688129 1.17846 -0.656743 0 0 0
0.225724 -1.08675 -0.350471 -0.226634 -1.50693 -0.4757 0 0 0
-0.21742 -1.2758 -0.46665 0.00421214 0.879934 -1.73951 0 0 0
-0.339579 -1.0616 0.483498 0.326057 0.529474 1.32497 0 0 0
-0.470629 -1.0612 -0.406651 0.197229 1.49494 1.76277 0 0 0
-0.580147 -0.889557 0.0565328 0.234458 0.0383302 -2.35512 0 0 0
0.012236 -0.911298 0.604825 -0.282153 -1.29466 -0.428333 0 0 0
0.379839 -1.10304 0.0829343 0.0498478 -1.43056 0.55759 0 0 0
0.267697 -0.927119 0.0551134 0.373109 -1.53835 0.144187 0 0 0
0.144284 -0.972841 -0.158499 0.0825607 1.08242 -0.254799 0 0 0
-0.0840057 -0.793173 -0.185688 0.36519 -0.224878 -0.0909752 0 0 0
-0.0617083 -0.788065 0.257342 -0.230614 0.871609 0.0747342 0 0 0
0.08146 -0.640163 0.255158 0.345878 1.49892 0.917262 0 0 0
0.416704 -0.446389 0.117859 -0.5047 -3.2956 -0.23684 0 0 0
0.221285 -0.963808 -0.352646 -0.153773 -0.111789 -0.530196 0 0 0
-0.0638452 -0.733703 -0.274674 0.268702 -0.27349 0.691311 0 0 0
0.195412 -0.639122 0.208982 0.0630543 1.03002 -0.199615 0 0 0
0.34221 -0.969777 0.085959 -0.440086 -1.2568 0.111849 0 0 0
0.278281 -1.12904 -0.318234 -0.260169 -1.59812 0.345038 0 0 0
0.054141 -1.27293 -0.132208 -0.0905155 2.15728 -1.26401 0 0 0
-0.122764 -1.20926 -0.287849 -0.10179 -2.84488 0.375667 0 0 0
-0.322583 -1.28771 0.0530337 -0.184006 -0.154468 -1.02553 0 0 0
-0.0868685 -1.3462 0.471072 -0.179417 -0.313165 -1.28542 0 0 0
0.000728808 -1.39226 -0.369337 0.560299 0.152313 -0.874987 0 0 0
-0.167841 -0.910555 0.0905916 0.477983 2.54401 0.222787 0 0 0
-0.0222975 -0.924596 0.0965964 -0.35658 0.690495 0.338292 0 0 0
0.320166 -1.25512 0.117018 -0.234403 0.357424 -0.807131 0 0 0
0.29878 -1.17411 -0.088829 0.295332 1.32809 -0.140679 0 0 0
-0.11978 -0.997294 -0.260285 -0.012732 0.420691 -0.341895 0 0 0
-0.151501 -0.788842 0.211137 0.390156 -0.0469599 1.18268 0 0 0
0.0579399 -0.63722 -0.0508728 -0.0311238 0.324115 0.661013 0 0 0
-0.0425715 -0.866231 -0.173767 -0.485231 0.0704012 -2.05461 0 0 0
-0.262703 -1.49587 0.132329 -0.610851 0.310864 -2.60142 0 0 0
-0.114779 -1.51819 0.272411 0.351965 0.534966 -1.01279 0 0 0
0.141315 -1.2296 -0.166466 0.336595 -1.02068 -0.792843 0 0 0
-0.0373359 -1.05237 0.0192526 -0.270321 0.0786225 -1.28233 0 0 0
-0.282631 -1.103 -0.413513 0.251277 0.131096 2.36847 0 0 0
-0.394086 -0.749694 0.109292 -0.050499 -0.970553 -0.261672 0 0 0
-0.197265 -0.936703 0.103773 -0.337314 1.52584 -0.468799 0 0 0
-0.222713 -0.932985 -0.0347919 0.237778 1.08436 0.288818 0 0 0
-0.0159362 -0.736854 0.43883 0.205386 -0.0245568 -1.2883 0 0 0
0.283456 -0.607436 -0.100735 -0.642818 -0.943706 -0.86327 0 0 0
0.202014 -0.829047 -0.0523035 0.20819 -0.211416 -1.33825 0 0 0
-0.167173 -0.871603 -0.31453 -0.157873 0.20871 -0.114613 0 0 0
-0.358527 -1.15003 0.260926 -0.0164873 0.818334 -0.568501 0 0 0
0.0561935 -1.14143 0.313411 -0.0183611 1.51749 0.0871074 0 0 0
0.0564932 -1.06877 0.303134 0.0900701 0.553042 0.149296 0 0 0
0.392806 -0.832996 -0.037675 0.337466 0.728572 1.99494 0 0 0
0.188291 -0.601721 -0.460028 -0.136887 -0.0323532 -0.36861 0 0 0
0.0379975 -0.676223 0.18327 -0.253014 1.97674 -0.206626 0 0 0
0.187439 -0.863421 -0.514218 -0.361363 0.188567 0.547334 0 0 0
-0.0356658 -0.941714 -0.200593 0.509863 1.43481 -0.458121 0 0 0
0.155876 -0.81092 0.210899 -0.183597 1.15829 -1.68993 0 0 0
0.357385 -1.12804 0.352315 -0.140682 -1.18068 -1.48621 0 0 0
0.255652 -1.23921 -0.167509 0.10586 -0.945504 1.60097 0 0 0
-0.148026 -1.21633 -0.263707 -0.355791 0.87121 -0.168815 0 0 0
-0.382708 -1.33755 0.310483 0.0307675 0.400943 0.489791 0 0 0
-0.4635 -1.09942 -0.230086 -0.0616669 0.411418 -0.587689 0 0 0
-0.498741 -1.47981 0.15876 -0.206204 1.4563 0.605098 0 0 0
-0.661264 -1.83957 -0.0925983 -0.735803 0.465044 0.664429 0 0 0
-0.500995 -2.12021 0.14615 -0.361789 -0.911348 2.03434 0 0 0
-0.104135 -2.4087 0.350567 -0.221663 -0.526153 0.0246925 0 0 0
0.268551 -2.40541 0.117664 -0.0449708 0.427899 -1.25665 0 0 0
0.491603 -1.95979 0.317686 0.694877 0.131244 -0.822822 0 0 0
0.556299 -1.12955 -0.181727 0.952704 -0.29848 0.866514 0 0 0
0.2362 -0.380988 -0.446555 0.264159 1.93784 0.855595 0 0 0
-0.338595 -0.531227 -0.419162 -0.705607 0.684201 1.03256 0 0 0
-0.217803 -1.1264 0.0516867 -0.197998 1.14363 1.25347 0 0 0
-0.15058 -1.53645 0.25156 -0.393979 0.208267 -1.04186 0 0 0
0.0940503 -1.86278 -0.190209 -0.299899 -0.568824 -0.903493 0 0 0
-0.0489894 -1.61388 0.0329905 0.767202 -1.80451 -0.230847 0 0 0
-0.09153 -1.20218 0.319022 0.455888 -0.426395 0.168824 0 0 0
0.0465486 -0.849958 -0.00325122 0.171673 -0.63706 1.42064 0 0 0
-0.24683 -0.870641 -0.119653 -0.564932 -0.0902929 -0.0189019 0 0 0
-0.180166 -1.4018 0.0662741 -0.537241 1.35797 1.17261 0 0 0
-0.315167 -1.25771 -0.324508 0.496231 -0.63718 0.139773 0 0 0
-0.371194 -0.842266 0.49638 0.0647746 -1.05398 0.0528435 0 0 0
-0.0416687 -0.819957 -0.17146 -0.343343 3.05533 -1.96927 0 0 0
-0.279865 -1.24884 -0.0245442 -0.361336 -0.298859 -2.29044 0 0 0
-0.361492 -1.59745 -0.102456 -0.4151 -0.658907 -0.960797 0 0 0
-0.076563 -1.6711 0.476282 0.224751 -0.632763 0.864352 0 0 0
0.100686 -1.67675 0.0555785 -0.082944 0.577642 -1.79471 0 0 0
0.0481419 -1.38995 0.0177641 0.294429 -0.642235 -0.171911 0 0 0
0.000630082 -1.30198 0.0714696 0.196424 -2.4996 0.0819226 0 0 0
0.00401458 -0.924789 0.0287297 0.463609 -0.312103 0.118551 0 0 0
0.0760089 -0.48756 0.232022 0.248066 -1.05967 0.41876 0 0 0
0.171848 -0.483965 -0.14393 -0.00493776 0.324076 1.30408 0 0 0
-0.334685 -0.341378 -0.423855 -0.276602 -0.757474 -0.333021 0 0 0
-0.154568 -0.680014 0.50604 -0.635919 1.57047 -0.692342 0 0 0
0.430566 -1.34537 0.0790504 -0.242084 0.296232 1.27591 0 0 0
0.343393 -1.12223 -0.371235 0.861194 -0.506324 0.504326 0 0 0
-0.166736 -0.773732 -0.321866 0.0369873 -0.487726 -0.803102 0 0 0
-0.376814 -0.935427 0.240927 -0.419738 -1.02979 -0.403626 0 0 0
-0.181139 -1.13058 0.574349 0.0798232 0.071603 0.20926 0 0 0
0.236635 -1.16457 0.0701934 0.323284 1.59276 0.399161 0 0 0
0.391186 -0.915786 -0.250601 -0.146307 -0.302152 -0.210832 0 0 0
-0.122667 -1.16111 -0.566801 -0.0724586 1.46404 -0.0574487 0 0 0
-0.114972 -1.41605 0.289692 0.236938 0.139887 0.732509 0 0 0
-0.119097 -1.14574 0.0868199 0.596218 2.74003 0.298947 0 0 0
-0.0213651 -0.705686 0.323792 0.257158 -0.647283 0.6871 0 0 0
0.0083762 -0.49897 -0.13905 -0.0543502 -0.500334 1.12545 0 0 0
-0.0911884 -0.768209 -0.0317723 -0.346685 -0.0412597 -0.164975 0 0 0
-0.203046 -1.10368 -0.183416 -0.0382927 0.440017 0.380194 0 0 0
-0.236948 -1.16968 -0.268363 0.0418901 0.00174407 -0.484855 0 0 0
-0.413548 -1.02192 0.0342507 0.338843 0.155077 -0.87725 0 0 0
-0.00921689 -0.811606 0.75419 0.381311 -0.832988 1.1691 0 0 0
0.355982 -0.786891 0.0313673 -0.0399525 3.23023 -1.66919 0 0 0
0.315738 -0.916705 -0.204054 0.04808 0.119812 1.27576 0 0 0
0.05736 -0.701611 -0.227672 0.132947 0.299286 0.508232 0 0 0
-0.00374638 -0.496764 -0.303809 0.0130314 -0.403028 0.251628 0 0 0
-0.243537 -0.556022 0.0156917 -0.351363 0.340441 0.156351 0 0 0
-0.0953418 -0.703812 0.272196 -0.158858 0.750593 0.748129 0 0 0
0.0812601 -0.712033 0.0275629 0.186337 1.03124 1.06499 0 0 0
0.117313 -0.54108 -0.147412 0.0654501 -0.230001 1.01528 0 0 0
-0.072325 -0.674756 -0.0364296 0.17049 1.38303 -0.532174 0 0 0
-0.0256469 -0.679316 0.00563627 -0.260708 1.17238 -0.28435 0 0 0
-0.0177571 -0.974152 -0.210351 -0.0938864 0.0367886 -1.78021 0 0 0
-0.0268204 -0.974017 -0.0272642 -0.232166 -0.710263 -0.78012 0 0 0
0.257901 -0.955947 0.571547 -0.110134 0.415132 -0.981031 0 0 0
0.276457 -1.2535 -0.437847 -0.159661 -0.259766 -1.74609 0 0 0
-0.32402 -1.4635 -0.0271195 0.0331541 -0.128891 0.448132 0 0 0
-0.318145 -1.10461 0.00572429 0.335443 2.22396 -0.795884 0 0 0
-0.0148938 -0.763826 0.252903 0.147136 1.94309 1.83435 0 0 0
0.218869 -0.638339 0.119392 0.204489 0.498055 0.605242 0 0 0
0.313567 -0.749987 -0.021452 -0.268808 0.547286 0.0527357 0 0 0
0.264835 -0.983272 -0.184167 0.0915097 0.268552 1.25358 0 0 0
0.170526 -0.7548 -0.0420159 0.26724 -1.1647 0.517443 0 0 0
0.111479 -0.858785 -0.0373362 0.0370339 0.158731 1.24751 0 0 0
0.0826925 -0.987869 -0.0535598 -0.136899 -1.7584 -0.0106449 0 0 0
0.0981717 -1.03002 -0.0984458 -0.294216 -1.12141 -1.12375 0 0 0
0.0303937 -1.3337 -0.0327722 0.151747 -0.686916 1.04044 0 0 0
-0.192 -0.848163 -0.167396 0.24229 -2.0322 -2.0441 0 0 0
-0.362519 -0.770773 -0.314135 0.000962391 1.08197 -0.502964 0 0 0
-0.173212 -1.04223 0.514403 0.0638844 -0.0140598 1.11102 0 0 0
-0.199113 -0.751449 -0.584621 0.154117 1.53392 0.504575 0 0 0
-0.608644 -0.782196 -0.1576 -0.199307 -0.972553 0.433087 0 0 0
-0.803077 -1.12899 -0.161812 -0.415861 -0.445282 -0.495158 0 0 0
-0.603668 -1.40024 0.644359 -0.241436 -0.658683 0.968133 0 0 0
-0.0981534 -1.46799 0.432682 -0.0033558 1.23155 1.1976 0 0 0
0.072689 -1.30836 0.289376 -0.148307 -0.166687 -0.594428 0 0 0
0.188433 -1.22907 0.0471678 -0.0071914 -0.805097 -0.563829 0 0 0
-0.00818831 -1.14865 -0.294803 0.290944 -0.204051 1.48377 0 0 0
-0.205827 -0.977472 -0.0955767 -0.000870107 0.408011 0.177628 0 0 0
-0.272507 -1.20578 0.229998 -0.0176992 -1.10948 0.178531 0 0 0
-0.0659553 -1.32934 -0.030336 -0.0277492 0.490039 1.07532 0 0 0
-0.0300213 -1.257 0.150855 0.494482 -0.779677 0.892121 0 0 0
0.253175 -1.14902 -0.409955 -0.0531237 -0.987439 -0.938827 0 0 0
-0.121187 -1.3532 -0.318997 0.0279914 0.129119 -0.0321726 0 0 0
-0.0715047 -1.6804 0.299321 -0.656653 0.201654 -0.506033 0 0 0
0.220791 -1.48611 0.303434 0.671612 -0.986474 0.559749 0 0 0
0.180178 -0.963132 -0.0942065 -0.0153271 -0.194782 0.953346 0 0 0
-0.126389 -0.770532 -0.140005 0.337213 -0.255496 0.741806 0 0 0
-0.306498 -0.573438 -0.0750057 -0.0967526 -1.2075 -0.125481 0 0 0
-0.244839 -0.692149 0.403523 -0.168266 0.767514 0.107297 0 0 0
0.30229 -1.14595 0.709361 -0.611567 0.702818 0.417826 0 0 0
0.568742 -1.32311 0.261424 0.0677873 0.0353094 0.725163 0 0 0
0.661611 -1.0619 -0.135655 0.0564002 0.0252352 1.69201 0 0 0
0.34665 -1.21783 -0.305384 -0.084558 -0.124801 0.505621 0 0 0
0.0434683 -1.14909 -0.247457 0.14922 0.423342 -1.0601 0 0 0
-0.027584 -0.831901 -0.306331 0.108917 -0.581137 0.250182 0 0 0
-0.0454571 -0.778538 0.0811822 0.0366109 -1.0094 0.88302 0 0 0
0.0237493 -0.758563 0.0248532 -0.293075 0.68237 -0.723946 0 0 0
-0.307914 -1.31403 -0.332193 -0.970124 -0.109862 -0.502855 0 0 0
-0.379015 -1.90476 0.595543 0.0731457 -0.69767 0.278385 0 0 0
0.195825 -1.65971 0.653425 0.0792856 0.653473 0.0893031 0 0 0
0.891585 -1.68898 0.805445 -0.0690443 -0.600347 0.113063 0 0 0
1.46382 -1.55022 0.269502 0.305881 -0.550827 1.01668 0 0 0
1.70096 -1.90871 0.590204 -0.692983 -0.737795 -0.188118 0 0 0
2.16116 -2.34324 0.40068 -0.0757605 1.10605 -0.0711004 0 0 0
2.30787 -2.55572 -0.23992 -0.0184602 -0.0700307 0.168413 0 0 0
2.04731 -2.70234 -0.377918 -0.279112 -0.665945 -1.3158 0 0 0
1.50072 -2.93028 -0.305561 -0.128508 -0.788976 2.11653 0 0 0
1.2756 -2.93422 -0.182088 0.260715 -0.491611 -0.10168 0 0 0
1.32799 -2.86477 0.261721 -0.0132631 -0.953365 -1.60884 0 0 0
1.35171 -2.68191 -0.262671 0.2218 0.150312 0.0791287 0 0 0
1.13908 -2.52274 -0.643069 0.297501 -0.728698 -0.543458 0 0 0
0.485471 -2.26328 -0.914303 0.107534 0.18669 0.546937 0 0 0
-0.342439 -1.94702 -0.731784 0.589114 0.396447 0.717038 0 0 0
-0.515745 -1.03001 0.606228 0.866914 -1.55827 -0.300824 0 0 0
0.0609064 -0.28812 0.26533 -0.175455 -2.03638 -0.129152 0 0 0
0.15642 -0.69044 0.105662 -0.541292 1.84771 1.52882 0 0 0
0.465985 -0.999369 0.0480035 -0.0101956 1.75558 0.843058 0 0 0
-0.0158717 -1.11639 -0.70147 -0.0507466 0.544169 0.299947 0 0 0
-0.324816 -1.22326 -0.14913 -0.0711538 1.27372 -0.206473 0 0 0
-0.472091 -0.862626 0.0671192 0.232057 -0.818322 -0.363677 0 0 0
-0.160675 -0.893104 0.0776998 0.149696 0.553836 2.15492 0 0 0
0.0568098 -0.721764 0.218279 0.229726 1.03799 -0.179729 0 0 0
-0.0378866 -0.807905 -0.0379086 -0.0232857 0.0397163 0.423605 0 0 0
-0.17243 -0.765932 -0.362903 -0.091933 0.0399914 -0.473559 0 0 0
-0.195213 -0.983113 0.0191732 -0.0287029 -1.25852 -0.71284 0 0 0
-0.207166 -0.897073 -0.0722791 -0.043844 -0.187037 0.242296 0 0 0
-0.128083 -0.653659 0.0228658 0.285417 -0.955637 0.386487 0 0 0
0.0806868 -0.707342 0.514845 -0.117125 -0.681636 -0.128693 0 0 0
0.202127 -0.98624 0.0399065 -0.611043 -0.0748428 -0.0201415 0 0 0
0.219404 -1.26486 -0.383991 0.181642 0.0568244 -0.804666 0 0 0
-0.0992551 -0.873054 -0.295879 0.312471 0.235233 -0.696699 0 0 0
-0.0862235 -0.855234 0.0615091 -0.317422 -0.00641085 0.0605715 0 0 0
-0.112716 -1.13207 -0.200175 -0.203932 1.17676 -0.343509 0 0 0
-0.245219 -1.28704 -0.183683 -0.373819 1.19309 0.737531 0 0 0
-0.551982 -1.37726 -0.310182 0.17442 0.880657 -0.214411 0 0 0
-0.460698 -1.11806 0.0926728 0.41921 -1.03571 -1.0419 0 0 0
-0.173226 -0.764446 0.0151207 -0.0982482 -0.763545 -0.98083 0 0 0
-0.206742 -0.772954 0.29298 0.0889019 0.78033 0.799641 0 0 0
-0.0262172 -0.910796 0.183235 -0.232505 -1.53999 0.00613755 0 0 0
0.0267008 -1.11746 0.132092 0.0651967 -0.663349 1.0928 0 0 0
0.0200494 -1.04108 -0.211262 0.133352 -2.20021 0.00947991 0 0 0
-0.108333 -0.897657 -0.147752 0.107973 -0.153209 -1.06986 0 0 0
-0.10436 -0.92666 -0.124889 -0.239439 -0.385417 0.0285817 0 0 0
-0.0538481 -0.944267 0.284708 0.333486 1.1408 1.30813 0 0 0
0.197755 -0.877085 -0.184679 -0.316076 -0.381468 0.918278 0 0 0
-0.125641 -1.0841 -0.220425 0.00808195 -1.04928 0.562562 0 0 0
-0.212822 -0.938775 -0.102047 0.0353495 -0.40466 -1.0275 0 0 0
-0.197885 -1.09263 0.347307 -0.014482 0.00788308 -0.715318 0 0 0
-0.0192271 -1.01585 0.288296 -0.125593 -0.895597 -1.21974 0 0 0
0.139659 -0.99712 0.0186644 0.0916075 0.809602 -0.914902 0 0 0
0.160611 -1.05242 -0.0504768 -0.0917948 0.153562 0.940021 0 0 0
-0.215861 -1.21803 -0.0165456 0.110747 0.655592 0.651132 0 0 0
-0.200829 -1.09461 0.0534991 0.161309 1.48765 0.0997962 0 0 0
-0.0885611 -1.02483 -0.386262 0.48982 0.765332 0.996427 0 0 0
-0.169198 -0.796122 0.152023 -0.11846 -0.575403 -1.05245 0 0 0
0.293121 -1.11954 0.539317 -0.139644 0.586697 0.499413 0 0 0
0.344004 -0.744263 -0.33204 0.690898 -0.235218 1.01213 0 0 0
-0.0744824 -0.562136 -0.0935533 -0.285828 -0.621039 0.48951 0 0 0
-0.0963577 -0.866181 -0.0744687 -0.138136 0.802376 0.0962869 0 0 0
0.101086 -1.16162 0.456218 -0.133529 -0.242444 -0.915224 0 0 0
-0.049938 -1.21575 -0.429929 -0.0387479 0.0466095 0.931756 0 0 0
0.277371 -1.08883 0.356101 0.143436 -0.81419 0.570476 0 0 0
0.182031 -0.67673 -0.495353 0.141861 -0.681615 -0.464635 0 0 0
-0.0979597 -0.631127 -0.171979 -0.0119518 -0.609398 -0.418499 0 0 0
-0.128632 -0.786753 0.303033 0.0607573 1.03519 0.383014 0 0 0
0.270476 -0.996607 0.459492 -0.154509 -0.134476 0.284324 0 0 0
0.377165 -0.99196 -0.328367 0.0122147 -0.700907 0.445584 0 0 0
0.0747454 -0.786458 -0.301479 0.072232 -0.567058 1.1104 0 0 0
-0.121453 -0.812632 -0.133654 -0.505211 -1.50938 1.82473 0 0 0
-0.0437296 -1.04374 0.216892 -0.150361 -1.63061 1.28991 0 0 0
-0.0422311 -0.850241 -0.144263 0.0515781 -0.668019 -1.62744 0 0 0
0.100077 -0.970371 0.29514 -0.249863 0.496011 -0.125914 0 0 0
0.431591 -0.974263 0.355252 0.20438 -0.486283 -0.213811 0 0 0
0.470705 -0.690874 -0.255252 0.10705 -0.116593 0.165334 0 0 0
0.0238034 -0.966689 -0.126598 -0.52367 -0.399118 0.213381 0 0 0
0.00128601 -1.16261 -0.109417 -0.0962323 0.0168298 0.223651 0 0 0
0.00706225 -1.25662 -0.102914 0.0936255 1.24299 -0.834258 0 0 0
-0.130198 -1.21987 -0.286263 0.0348689 0.829028 0.156672 0 0 0
-0.220387 -1.27949 -0.0148263 -0.050905 0.513507 0.671172 0 0 0
-0.305076 -1.25459 -0.113691 0.0935648 -0.426409 2.61592 0 0 0
-0.536667 -1.02906 0.0428409 0.169944 -1.51564 -0.574191 0 0 0
-0.14613 -0.809169 0.256581 -0.385459 -2.16983 -1.30891 0 0 0
0.179475 -1.01422 -0.0433989 -0.31999 0.671718 -0.837888 0 0 0
0.176257 -0.898155 -0.238655 0.0118233 -0.0435658 -0.706127 0 0 0
-0.0504411 -0.985827 0.0772761 -0.43968 0.030216 -0.1115 0 0 0
-0.176002 -1.24941 -0.412296 -0.112035 -0.541429 -0.65836 0 0 0
-0.47292 -0.949876 -0.164369 0.674185 -0.92256 0.141008 0 0 0
-0.36695 -0.872446 0.174139 -0.384568 1.00816 0.872823 0 0 0
0.191243 -1.22272 0.299452 -0.319926 1.24344 0.407966 0 0 0
0.464984 -1.28156 0.0694713 0.156229 -0.900848 -1.94687 0 0 0
0.246687 -1.14973 -0.311559 0.0693523 -0.918216 0.0611734 0 0 0
0.0494519 -1.04101 -0.556192 0.176504 -1.16294 0.931662 0 0 0
-0.396792 -1.00092 -0.0282928 0.0850399 -0.560339 0.3856 0 0 0
-0.294292 -0.868141 0.24918 0.346006 1.4579 0.862361 0 0 0
-0.113507 -0.680978 -0.412166 -0.0415624 0.375241 0.461398 0 0 0
-0.11935 -0.654284 0.272414 -0.027857 0.978141 -0.575727 0 0 0
-0.0983765 -1.00877 0.0453521 -0.115778 0.589924 -0.219144 0 0 0
-0.104636 -1.08139 -0.0725919 -0.388301 0.318734 -1.01077 0 0 0
-0.0773234 -1.20235 -0.0105442 0.368713 -0.719885 -0.0531547 0 0 0
0.268586 -0.717661 0.154276 0.14836 0.337488 1.06557 0 0 0
0.247688 -0.905263 0.195324 -0.170608 1.69661 0.481701 0 0 0
0.358216 -1.07853 -0.222338 0.0465943 1.79237 -1.41951 0 0 0
-0.103702 -0.959293 -0.506101 0.172634 0.866606 0.643451 0 0 0
-0.0749619 -0.710695 0.361386 0.0123049 -0.730312 0.133852 0 0 0
0.186923 -1.02953 0.213263 -0.657603 -0.12802 0.0575522 0 0 0
0.215376 -1.46488 -0.206057 -0.158882 0.0355335 -0.164556 0 0 0
-0.152451 -1.37719 -0.502618 0.450312 -0.957226 -0.931539 0 0 0
-0.0887437 -0.841878 0.440593 0.507292 -0.472168 -0.628987 0 0 0
0.0585524 -0.637683 -0.206385 0.0145782 0.816572 1.5078 0 0 0
-0.0849349 -0.615198 -0.393939 0.354778 0.10936 -0.273273 0 0 0
-0.258686 -0.45361 0.326775 -0.278386 -0.205956 1.08572 0 0 0
0.0965427 -0.81881 0.0335944 -0.444679 0.828027 0.229339 0 0 0
-0.288904 -0.833203 -0.0995028 0.132772 0.121414 0.682875 0 0 0
-0.490886 -0.9292 -0.58367 0.343436 -0.781213 0.444705 0 0 0
-0.823385 -0.507667 -0.386521 0.487341 0.4292 0.861047 0 0 0
-0.825581 -0.334051 0.351553 0.261951 -0.11257 0.747677 0 0 0
-0.506154 -0.0956015 0.0729029 0.11505 0.137213 0.381744 0 0 0
-0.285835 0.00210972 0.322458 0.0466813 0.372947 1.31228 0 0 0
-0.408913 0.0257714 -0.192563 0.13742 -0.0331129 -0.273312 0 0 0
-0.368236 -0.178123 0.281359 -0.565709 0.981328 -0.120405 0 0 0
0.0738199 -0.766863 0.369844 -0.591604 0.655608 -1.3997 0 0 0
0.0489861 -1.20176 -0.522765 -0.14192 -0.609009 -0.588876 0 0 0
-0.431031 -1.18401 -0.560033 -0.312023 -0.756574 0.82186 0 0 0
-0.722366 -1.24965 0.170546 0.321852 0.929868 -1.54285 0 0 0
-0.0785262 -0.863979 1.0338 0.445721 1.00548 -0.37438 0 0 0
0.468995 -0.41334 0.130338 0.324228 -0.349427 0.14885 0 0 0
0.628993 -0.389603 -0.160711 -0.454669 1.30542 -0.650542 0 0 0
0.28252 -1.14074 -0.289106 -0.521421 -0.0460918 2.03369 0 0 0
-0.13537 -1.38316 -0.622813 0.212366 0.987211 -0.258947 0 0 0
-0.271278 -1.02744 -0.114363 0.688907 -0.0943039 -0.372581 0 0 0
-0.527148 -0.437419 -0.0310984 0.475149 -1.48356 -0.550914 0 0 0
-0.571569 -0.70716 0.289389 -0.0837051 0.90372 -0.38106 0 0 0
0.136757 -0.762729 0.426684 -0.099931 -0.194264 -0.281813 0 0 0
-0.0528788 -0.873122 -0.259569 -0.179738 0.13321 0.359532 0 0 0
0.0992627 -1.20152 0.191135 -0.333939 0.271877 0.749551 0 0 0
0.45088 -1.11142 0.255503 0.142782 -1.10397 -0.659059 0 0 0
0.355183 -0.946784 -0.263455 0.27411 -1.15459 1.7054 0 0 0
-0.0603168 -0.897716 0.114558 -0.146096 -1.05894 -0.432303 0 0 0
0.165811 -0.752852 0.299919 0.207082 0.683429 -0.718171 0 0 0
0.203678 -0.953961 -0.385221 -0.605378 -0.490071 -0.8236 0 0 0
-0.154416 -1.21091 -0.341693 0.446199 -1.22585 1.01162 0 0 0
0.0362761 -0.952972 0.452193 0.0268753 0.437872 -0.895882 0 0 0
0.34826 -0.872077 -0.0308713 -0.0303597 1.65117 -1.44882 0 0 0
0.556058 -0.637583 -0.112769 0.109833 0.759374 -1.0491 0 0 0
0.286398 -0.782508 -0.223589 -0.242992 -0.751401 -0.525944 0 0 0
-0.191163 -0.695346 -0.584067 0.152531 0.404353 0.0874954 0 0 0
-0.702336 -0.650568 -0.458878 0.116573 0.617307 -1.11396 0 0 0
-1.02578 -0.540702 -0.233176 0.125171 1.86359 -1.49148 0 0 0
